0,Date,Price,Open,High,Low,Volume,Chg%
864,"Mar 11, 2007",321.99,329.35,330.52,312.35,47.86M,-1.37%
865,"Mar 04, 2007",326.46,321.95,334.28,309.12,73.29M,0.15%
866,"Feb 25, 2007",325.96,351.67,354.09,323.21,104.96M,-6.87%
867,"Feb 18, 2007",349.99,349.19,357.71,344.48,55.89M,0.45%
868,"Feb 11, 2007",348.43,343.49,350.11,332.35,24.95M,1.09%
869,"Feb 04, 2007",344.68,341.76,348.69,329.38,27.40M,1.22%
870,"Jan 28, 2007",340.53,339.28,345.20,336.46,28.03M,0.32%
871,"Jan 21, 2007",339.43,343.00,345.46,336.23,28.24M,-0.88%
872,"Jan 14, 2007",342.44,338.00,353.65,332.87,66.89M,3.23%
873,"Jan 07, 2007",331.73,320.46,333.09,313.06,65.71M,3.99%
874,"Dec 31, 2006",319.01,315.76,324.92,314.59,35.17M,1.41%
875,"Dec 24, 2006",314.56,318.21,322.69,313.33,41.68M,-0.19%
876,"Dec 17, 2006",315.15,312.04,321.45,304.61,59.22M,1.50%
877,"Dec 10, 2006",310.48,317.00,317.00,291.33,89.20M,-1.22%
878,"Dec 03, 2006",314.31,313.28,324.18,310.95,65.43M,0.64%
879,"Nov 26, 2006",312.30,312.54,314.44,307.06,47.11M,-0.10%
880,"Nov 19, 2006",312.62,303.44,319.60,303.44,41.85M,0.24%
881,"Nov 12, 2006",311.86,318.98,320.96,310.15,31.16M,-2.03%
882,"Nov 05, 2006",318.31,318.48,325.90,307.42,78.95M,-0.19%
883,"Oct 29, 2006",318.90,303.37,321.70,300.19,68.62M,5.32%
884,"Oct 22, 2006",302.80,297.18,303.89,289.75,36.27M,1.59%
885,"Oct 15, 2006",298.06,295.94,302.58,293.86,67.94M,1.08%
886,"Oct 08, 2006",294.88,286.04,296.18,281.95,60.51M,2.40%
887,"Oct 01, 2006",287.98,288.58,291.33,283.07,52.12M,-0.76%
888,"Sep 24, 2006",290.19,287.23,296.39,286.29,66.12M,1.36%
889,"Sep 17, 2006",286.29,283.56,287.00,273.67,72.52M,1.35%
890,"Sep 10, 2006",282.47,280.34,283.31,265.76,83.76M,0.86%
891,"Sep 03, 2006",280.05,278.62,283.81,275.51,59.97M,0.74%
892,"Aug 27, 2006",277.99,275.64,282.30,257.56,67.01M,1.07%
893,"Aug 20, 2006",275.06,261.27,278.61,258.80,73.88M,5.19%
894,"Aug 13, 2006",261.50,251.37,267.09,248.20,57.63M,4.44%
895,"Aug 06, 2006",250.38,239.73,251.37,235.77,65.57M,4.46%
896,"Jul 30, 2006",239.68,244.68,249.63,238.30,71.99M,-1.15%
897,"Jul 23, 2006",242.46,238.24,251.57,233.16,79.61M,1.19%
898,"Jul 16, 2006",239.62,262.02,264.59,236.66,120.77M,-9.50%
899,"Jul 09, 2006",264.77,256.57,272.42,250.40,88.31M,3.64%
900,"Jul 02, 2006",255.48,262.92,272.17,254.15,93.91M,-2.66%
901,"Jun 25, 2006",262.47,251.37,263.50,238.28,153.18M,4.74%
902,"Jun 18, 2006",250.60,227.34,251.74,223.63,104.64M,9.80%
903,"Jun 11, 2006",228.24,227.34,234.77,208.82,144.65M,-0.12%
904,"Jun 04, 2006",228.52,238.24,240.40,199.86,197.97M,-3.69%
905,"May 28, 2006",237.28,238.24,242.20,225.86,125.23M,-0.04%
906,"May 21, 2006",237.37,246.41,247.40,208.03,195.82M,-2.01%
907,"May 14, 2006",242.23,264.99,270.42,238.12,208.53M,-8.32%
908,"May 07, 2006",264.21,276.13,293.32,261.77,185.29M,-2.95%
909,"Apr 30, 2006",272.23,253.84,277.57,252.88,104.50M,8.95%
910,"Apr 23, 2006",249.86,241.46,260.04,235.52,125.62M,3.48%
911,"Apr 16, 2006",241.45,210.50,249.63,209.54,183.39M,15.17%
912,"Apr 09, 2006",209.64,206.29,212.66,203.35,91.81M,1.56%
913,"Apr 02, 2006",206.41,198.37,209.59,198.37,71.74M,4.79%
914,"Mar 26, 2006",196.97,194.65,200.10,194.65,74.07M,1.68%
915,"Mar 19, 2006",193.71,192.35,196.88,187.87,75.34M,0.92%
916,"Mar 12, 2006",191.94,181.16,193.65,180.58,92.53M,5.96%
917,"Mar 05, 2006",181.15,177.57,183.26,176.20,107.52M,2.19%
918,"Feb 26, 2006",177.26,174.10,178.06,172.19,103.58M,1.84%
919,"Feb 19, 2006",174.06,171.87,175.19,170.63,73.23M,1.40%
920,"Feb 12, 2006",171.66,177.07,179.39,170.88,105.50M,-3.68%
921,"Feb 05, 2006",178.21,172.12,179.19,169.27,114.05M,3.30%
922,"Jan 29, 2006",172.51,173.36,178.26,172.12,108.44M,-0.29%
923,"Jan 22, 2006",173.02,173.85,176.82,169.64,141.91M,-0.79%
924,"Jan 15, 2006",174.40,166.54,180.70,143.66,547.37M,5.05%
925,"Jan 08, 2006",166.01,173.11,173.58,161.87,184.33M,-3.86%
926,"Jan 01, 2006",172.68,167.48,175.55,166.95,99.15M,3.53%
927,"Dec 25, 2005",166.79,157.54,168.95,155.10,145.71M,5.50%
928,"Dec 18, 2005",158.09,160.17,163.12,157.58,86.26M,-0.76%
929,"Dec 11, 2005",159.30,162.44,164.01,157.37,83.71M,-1.62%
930,"Dec 04, 2005",161.92,158.86,162.21,155.48,102.43M,2.85%
931,"Nov 27, 2005",157.43,158.67,162.39,155.50,114.33M,-0.39%
932,"Nov 20, 2005",158.04,154.92,159.12,152.85,114.36M,2.00%
933,"Nov 13, 2005",154.94,149.10,156.60,137.85,75.41M,3.86%
934,"Nov 06, 2005",149.18,143.46,150.84,143.46,88.64M,2.28%
935,"Oct 30, 2005",145.86,138.32,146.27,138.32,46.80M,4.87%
936,"Oct 23, 2005",139.09,144.45,146.18,138.32,124.74M,-3.84%
937,"Oct 16, 2005",144.64,145.80,146.55,137.85,154.93M,0.96%
938,"Oct 09, 2005",143.26,147.98,148.71,142.82,84.20M,-3.11%
939,"Oct 02, 2005",147.86,147.23,151.90,145.48,108.81M,-0.65%
940,"Sep 25, 2005",148.83,140.66,152.55,140.66,146.72M,6.13%
941,"Sep 18, 2005",140.24,145.24,157.54,138.62,177.46M,-2.14%
942,"Sep 11, 2005",143.30,139.77,144.01,137.87,92.09M,3.02%
943,"Sep 04, 2005",139.10,137.29,139.82,136.07,65.55M,1.53%
944,"Aug 28, 2005",137.01,132.41,137.40,129.98,105.33M,4.55%
945,"Aug 21, 2005",131.05,133.10,133.84,128.11,118.81M,-0.99%
946,"Aug 14, 2005",132.36,132.13,140.66,130.35,110.46M,0.22%
947,"Aug 07, 2005",132.07,140.63,149.85,131.69,163.10M,-2.97%
948,"Jul 31, 2005",136.11,131.85,142.52,130.63,251.12M,3.18%
949,"Jul 24, 2005",131.91,129.67,133.52,127.57,101.30M,1.99%
950,"Jul 17, 2005",129.33,125.10,129.67,123.45,112.06M,3.44%
951,"Jul 10, 2005",125.03,115.93,125.66,115.93,111.13M,7.47%
952,"Jul 03, 2005",116.34,120.41,121.81,114.27,105.59M,-3.09%
953,"Jun 26, 2005",120.05,121.53,126.60,117.62,169.57M,-2.22%
954,"Jun 19, 2005",122.78,117.22,123.78,115.60,267.60M,9.06%
955,"Jun 12, 2005",112.58,106.32,113.57,105.15,110.23M,5.95%
956,"Jun 05, 2005",106.26,103.90,106.79,102.21,105.01M,2.43%
957,"May 29, 2005",103.74,99.68,104.24,98.35,102.28M,4.11%
958,"May 22, 2005",99.64,98.28,101.16,97.90,87.66M,2.08%
959,"May 15, 2005",97.61,100.81,101.97,96.70,71.69M,-2.94%
960,"May 08, 2005",100.57,103.01,104.23,100.15,56.65M,-2.34%
961,"May 01, 2005",102.98,99.31,103.25,98.40,60.56M,3.98%
962,"Apr 24, 2005",99.04,102.21,104.93,98.48,129.23M,-3.54%
963,"Apr 17, 2005",102.68,98.84,103.12,96.03,97.20M,3.35%
964,"Apr 10, 2005",99.35,104.47,104.47,98.66,45.14M,-4.87%
965,"Apr 03, 2005",104.44,106.34,108.20,103.79,75.71M,-1.37%
966,"Mar 27, 2005",105.89,105.40,107.52,101.11,104.71M,0.82%
967,"Mar 20, 2005",105.03,107.47,108.18,101.15,117.95M,-2.07%
968,"Mar 13, 2005",107.25,110.15,111.01,104.12,89.90M,-2.74%
969,"Mar 06, 2005",110.27,104.13,112.68,104.13,134.94M,2.78%
970,"Feb 27, 2005",107.29,101.31,107.54,100.50,132.65M,5.90%
971,"Feb 20, 2005",101.31,100.20,103.81,99.70,89.37M,1.12%
972,"Feb 13, 2005",100.19,103.51,103.76,99.43,74.75M,-2.41%
973,"Feb 06, 2005",102.66,112.12,112.12,99.15,72.20M,1.91%
974,"Jan 30, 2005",100.74,98.46,102.66,98.03,106.28M,2.85%
975,"Jan 23, 2005",97.95,96.31,98.17,91.90,111.03M,2.11%
976,"Jan 16, 2005",95.93,96.59,97.98,94.56,74.04M,-0.47%
977,"Jan 09, 2005",96.38,102.24,102.76,95.86,112.04M,-5.23%
978,"Jan 02, 2005",101.70,101.16,103.15,96.80,139.09M,1.60%
979,"Dec 26, 2004",100.10,97.53,102.59,94.97,180.79M,1.98%
980,"Dec 19, 2004",98.16,90.96,98.60,88.54,241.60M,8.91%
981,"Dec 12, 2004",90.13,93.59,95.28,89.77,167.46M,-3.74%
982,"Dec 05, 2004",93.63,102.03,102.59,92.96,147.89M,-8.18%
983,"Nov 28, 2004",101.97,93.40,102.76,91.34,224.96M,8.02%
984,"Nov 21, 2004",94.40,97.30,101.05,93.79,193.06M,-4.55%
985,"Nov 14, 2004",98.90,102.59,103.08,98.14,97.63M,-3.34%
986,"Nov 07, 2004",102.32,102.03,103.52,101.01,72.94M,0.97%
987,"Oct 31, 2004",101.34,99.76,110.09,98.60,95.71M,2.12%
988,"Oct 24, 2004",99.24,101.28,112.53,98.89,160.42M,-1.87%
989,"Oct 17, 2004",101.13,102.97,106.34,100.64,93.47M,-1.30%
990,"Oct 10, 2004",102.46,104.09,104.70,99.98,67.87M,-1.47%
991,"Oct 03, 2004",103.99,99.96,105.85,99.96,112.38M,3.98%
992,"Sep 26, 2004",100.01,93.02,100.34,92.22,118.93M,6.89%
993,"Sep 19, 2004",93.56,96.03,96.03,92.85,105.10M,-2.02%
994,"Sep 12, 2004",95.49,92.07,95.65,90.54,93.11M,4.36%
995,"Sep 05, 2004",91.50,89.11,91.67,89.00,85.93M,2.97%
996,"Aug 29, 2004",88.86,86.48,89.91,86.48,79.77M,3.40%
997,"Aug 22, 2004",85.94,87.02,87.46,84.12,133.01M,-1.12%
998,"Aug 15, 2004",86.91,88.93,104.09,86.74,100.21M,-2.83%
999,"Aug 08, 2004",89.44,92.27,93.67,88.39,127.45M,-3.44%
1000,"Aug 01, 2004",92.63,91.52,94.66,90.69,137.17M,1.03%
1001,"Jul 25, 2004",91.69,87.40,91.99,86.29,178.69M,4.85%
1002,"Jul 18, 2004",87.45,79.90,87.90,78.96,164.20M,9.85%
1003,"Jul 11, 2004",79.61,81.96,82.52,77.88,112.05M,-3.29%
1004,"Jul 04, 2004",82.32,81.47,83.82,75.02,145.02M,1.16%
1005,"Jun 27, 2004",81.38,80.74,83.88,80.27,128.67M,0.53%
1006,"Jun 20, 2004",80.95,83.68,84.00,76.74,170.96M,-2.95%
1007,"Jun 13, 2004",83.41,80.46,85.70,79.62,118.77M,3.01%
1008,"Jun 06, 2004",80.97,81.58,85.94,80.65,110.05M,-0.41%
1009,"May 30, 2004",81.30,80.93,84.81,77.36,135.37M,0.18%
1010,"May 23, 2004",81.15,84.40,87.77,79.93,146.26M,-1.55%
1011,"May 16, 2004",82.43,88.15,88.50,71.59,204.04M,-7.88%
1012,"May 09, 2004",89.48,99.35,99.35,88.37,182.98M,-10.39%
1013,"May 02, 2004",99.85,98.84,118.73,96.72,111.57M,1.12%
1014,"Apr 25, 2004",98.74,105.03,117.24,97.94,150.31M,-7.20%
1015,"Apr 18, 2004",106.40,105.68,107.80,102.78,77.35M,0.21%
1016,"Apr 11, 2004",106.18,107.94,109.00,104.17,68.11M,-1.19%
1017,"Apr 04, 2004",107.46,106.34,109.23,105.90,90.51M,1.26%
1018,"Mar 28, 2004",106.12,98.68,121.91,98.42,130.96M,7.63%
1019,"Mar 21, 2004",98.60,95.48,99.46,94.76,150.70M,0.47%
1020,"Mar 14, 2004",98.14,106.35,106.87,96.65,170.27M,-6.99%
1021,"Mar 07, 2004",105.52,110.28,112.53,104.10,98.87M,-4.01%
1022,"Feb 29, 2004",109.93,106.72,110.19,104.33,93.43M,5.67%
1023,"Feb 22, 2004",104.03,110.47,111.40,101.09,192.42M,-5.58%
1024,"Feb 15, 2004",110.18,112.16,114.50,108.79,180.05M,-1.33%
1025,"Feb 08, 2004",111.67,108.50,116.28,108.50,123.73M,3.47%
1026,"Feb 01, 2004",107.92,105.40,108.50,102.95,113.28M,2.65%
1027,"Jan 25, 2004",105.13,105.41,110.51,104.65,146.93M,0.49%
1028,"Jan 18, 2004",104.62,108.99,112.12,98.89,151.87M,-4.01%
1029,"Jan 11, 2004",108.99,108.40,113.64,106.57,126.60M,0.42%
1030,"Jan 04, 2004",108.53,109.72,113.59,105.79,128.98M,-1.11%
1031,"Dec 28, 2003",109.75,99.96,110.45,99.81,158.64M,10.37%
1032,"Dec 21, 2003",99.44,97.74,99.91,81.58,67.36M,1.82%
1033,"Dec 14, 2003",97.66,92.27,98.08,92.27,156.49M,5.99%
1034,"Dec 07, 2003",92.14,91.74,94.53,89.53,147.22M,-0.36%
1035,"Nov 30, 2003",92.47,91.92,96.03,91.11,151.72M,1.23%
1036,"Nov 23, 2003",91.35,86.62,91.88,85.17,83.79M,6.01%
1037,"Nov 16, 2003",86.17,87.61,89.54,83.68,100.32M,-1.17%
1038,"Nov 09, 2003",87.19,95.65,95.65,86.69,99.42M,-3.58%
1039,"Nov 02, 2003",90.43,91.33,94.90,89.97,153.30M,-0.88%
1040,"Oct 26, 2003",91.23,89.09,91.48,85.74,104.45M,3.35%
1041,"Oct 19, 2003",88.27,92.46,92.84,69.39,117.36M,-3.87%
1042,"Oct 12, 2003",91.82,88.31,93.38,87.24,166.53M,3.96%
1043,"Oct 05, 2003",88.32,84.12,88.52,79.24,113.08M,4.98%
1044,"Sep 28, 2003",84.13,95.65,95.65,80.22,96.71M,5.23%
1045,"Sep 21, 2003",79.95,77.25,81.12,74.60,146.01M,5.50%
1046,"Sep 14, 2003",75.78,78.58,78.73,73.52,183.29M,-3.60%
1047,"Sep 07, 2003",78.61,79.16,82.97,78.02,140.20M,-0.17%
1048,"Aug 31, 2003",78.74,74.69,79.07,74.69,134.70M,4.78%
1049,"Aug 24, 2003",75.15,72.39,79.65,68.85,138.67M,4.97%
1050,"Aug 17, 2003",71.59,67.33,72.16,66.58,111.14M,6.44%
1051,"Aug 10, 2003",67.26,67.24,72.92,66.68,72.09M,-1.29%
1052,"Aug 03, 2003",68.14,66.30,68.35,64.44,134.34M,2.33%
1053,"Jul 27, 2003",66.59,65.75,67.87,61.89,146.30M,1.56%
1054,"Jul 20, 2003",65.57,63.99,65.83,61.40,113.50M,3.05%
1055,"Jul 13, 2003",63.63,62.45,65.64,62.45,119.07M,2.60%
1056,"Jul 06, 2003",62.02,62.64,63.30,60.63,77.09M,-0.67%
1057,"Jun 29, 2003",62.44,60.95,63.26,60.50,134.44M,2.51%
1058,"Jun 22, 2003",60.91,62.73,62.73,59.83,116.41M,-3.18%
1059,"Jun 15, 2003",62.91,59.11,63.35,56.48,175.18M,7.19%
1060,"Jun 08, 2003",58.69,59.91,59.91,56.59,83.50M,-0.19%
1061,"Jun 01, 2003",58.80,56.08,59.43,54.62,97.55M,5.00%
1062,"May 25, 2003",56.00,50.64,56.64,50.45,91.49M,10.48%
1063,"May 18, 2003",50.69,50.46,51.61,49.61,50.98M,0.60%
1064,"May 11, 2003",50.39,49.14,50.60,48.43,43.69M,2.92%
1065,"May 04, 2003",48.96,51.58,51.76,48.23,69.00M,-4.54%
1066,"Apr 27, 2003",51.29,50.26,51.67,49.65,51.64M,1.97%
1067,"Apr 20, 2003",50.30,52.51,53.35,50.08,136.82M,-3.58%
1068,"Apr 13, 2003",52.17,54.95,54.99,51.42,48.35M,-5.01%
1069,"Apr 06, 2003",54.92,55.37,56.64,52.91,70.68M,-0.22%
1070,"Mar 30, 2003",55.04,52.72,55.16,51.69,63.25M,2.80%
1071,"Mar 23, 2003",53.54,54.93,54.93,51.98,63.92M,-2.74%
1072,"Mar 16, 2003",55.05,52.14,55.50,51.62,67.58M,5.60%
1073,"Mar 09, 2003",52.13,52.68,53.90,51.41,57.44M,-1.08%
1074,"Mar 02, 2003",52.70,55.33,56.49,52.14,83.93M,-4.67%
1075,"Feb 23, 2003",55.28,55.73,56.97,54.45,121.34M,-0.05%
1076,"Feb 16, 2003",55.31,53.90,55.50,53.84,54.17M,3.81%
1077,"Feb 09, 2003",53.28,52.65,53.43,52.24,47.33M,1.20%
1078,"Feb 02, 2003",52.65,52.89,53.79,51.87,76.05M,2.05%
1079,"Jan 26, 2003",51.59,52.94,58.14,49.38,124.08M,-2.68%
1080,"Jan 19, 2003",53.01,54.87,56.27,52.75,58.88M,-3.32%
1081,"Jan 12, 2003",54.83,55.70,55.76,53.90,55.83M,-1.58%
1082,"Jan 05, 2003",55.71,53.95,56.08,53.29,76.03M,3.15%
1083,"Dec 29, 2002",54.01,55.70,56.55,53.85,78.38M,-3.66%
1084,"Dec 22, 2002",56.06,54.76,57.47,52.93,111.17M,2.79%
1085,"Dec 15, 2002",54.54,56.64,56.64,53.61,91.66M,-2.06%
1086,"Dec 08, 2002",55.69,56.08,57.06,54.01,99.74M,0.27%
1087,"Dec 01, 2002",55.54,54.37,56.59,53.79,133.68M,2.85%
1088,"Nov 24, 2002",54.00,53.36,55.48,52.84,183.08M,0.90%
1089,"Nov 17, 2002",53.52,50.26,54.09,50.09,129.18M,6.40%
1090,"Nov 10, 2002",50.30,48.39,50.59,47.57,107.46M,3.95%
1091,"Nov 03, 2002",48.39,49.34,50.89,47.64,105.45M,0.10%
1092,"Oct 27, 2002",48.34,41.79,50.53,40.90,288.82M,15.56%
1093,"Oct 20, 2002",41.83,45.76,45.80,41.55,43.89M,-8.19%
1094,"Oct 13, 2002",45.56,45.20,46.39,45.01,22.78M,1.38%
1095,"Oct 06, 2002",44.94,44.07,47.08,44.00,30.63M,1.47%
1096,"Sep 29, 2002",44.29,48.25,48.76,44.08,53.23M,-8.45%
1097,"Sep 22, 2002",48.38,48.20,49.13,47.26,31.90M,0.96%
1098,"Sep 15, 2002",47.92,48.76,49.32,47.46,32.09M,-1.36%
1099,"Sep 08, 2002",48.58,49.68,49.89,48.11,44.52M,-2.49%
1100,"Sep 01, 2002",49.82,48.76,50.82,48.76,63.98M,3.96%
1101,"Aug 25, 2002",47.92,46.90,48.76,45.80,37.88M,2.31%
1102,"Aug 18, 2002",46.84,45.78,47.08,45.78,42.48M,2.85%
1103,"Aug 11, 2002",45.54,44.59,45.76,43.94,41.94M,3.48%
1104,"Aug 04, 2002",44.01,45.95,46.30,43.06,53.91M,-3.38%
1105,"Jul 28, 2002",45.55,45.87,47.41,44.79,59.72M,-1.02%
1106,"Jul 21, 2002",46.02,48.20,48.73,45.74,60.08M,-5.56%
1107,"Jul 14, 2002",48.73,50.08,50.13,47.23,44.76M,-2.07%
1108,"Jul 07, 2002",49.76,48.76,52.32,48.76,60.99M,0.77%
1109,"Jun 30, 2002",49.38,50.65,51.39,49.19,29.79M,-2.28%
1110,"Jun 23, 2002",50.53,53.45,53.45,49.70,75.55M,-5.11%
1111,"Jun 16, 2002",53.25,53.62,54.20,52.32,24.77M,0.74%
1112,"Jun 09, 2002",52.86,51.97,54.65,51.97,29.70M,2.58%
1113,"Jun 02, 2002",51.53,50.18,52.05,49.18,40.86M,4.27%
1114,"May 26, 2002",49.42,51.52,51.58,47.96,41.39M,-2.62%
1115,"May 19, 2002",50.75,54.33,54.35,46.62,62.38M,-3.63%
1116,"May 12, 2002",52.66,54.39,54.39,51.60,28.50M,-2.52%
1117,"May 05, 2002",54.02,54.02,55.40,53.47,27.68M,0.06%
1118,"Apr 28, 2002",53.99,54.20,54.38,51.14,38.16M,-0.22%
1119,"Apr 21, 2002",54.11,53.45,59.98,52.56,38.12M,1.33%
1120,"Apr 14, 2002",53.40,55.89,56.24,52.94,28.05M,-4.54%
1121,"Apr 07, 2002",55.94,57.62,57.80,55.21,30.83M,-2.42%
1122,"Mar 31, 2002",57.33,56.57,60.00,55.81,73.79M,1.79%
1123,"Mar 24, 2002",56.32,56.72,56.90,55.30,26.71M,-1.16%
1124,"Mar 17, 2002",56.98,58.27,58.67,55.72,36.83M,-1.37%
1125,"Mar 10, 2002",57.77,58.04,58.04,54.67,61.19M,0.35%
1126,"Mar 03, 2002",57.57,62.64,63.77,57.32,93.12M,-4.76%
1127,"Feb 24, 2002",60.45,59.12,61.94,57.21,86.64M,2.35%
1128,"Feb 17, 2002",59.06,59.64,60.58,58.61,42.42M,-0.22%
1129,"Feb 10, 2002",59.19,58.89,59.98,57.60,63.34M,1.40%
1130,"Feb 03, 2002",58.37,57.48,59.62,54.46,88.73M,3.51%
1131,"Jan 27, 2002",56.39,59.27,60.77,55.81,66.68M,-4.49%
1132,"Jan 20, 2002",59.04,58.70,59.79,57.96,22.81M,1.03%
1133,"Jan 13, 2002",58.44,62.08,64.52,57.86,48.11M,-4.65%
1134,"Jan 06, 2002",61.29,59.83,62.92,59.19,66.19M,1.79%
1135,"Dec 30, 2001",60.21,57.02,61.09,55.37,34.68M,6.34%
1136,"Dec 23, 2001",56.62,57.39,58.70,54.24,25.56M,-2.73%
1137,"Dec 16, 2001",58.21,58.14,58.99,56.75,27.71M,0.02%
1138,"Dec 09, 2001",58.20,58.33,60.01,55.45,41.98M,-0.55%
1139,"Dec 02, 2001",58.52,54.60,60.86,53.64,53.63M,7.61%
1140,"Nov 25, 2001",54.38,55.46,57.18,53.51,34.96M,-0.68%
1141,"Nov 18, 2001",54.75,53.28,58.33,53.28,64.45M,4.99%
1142,"Nov 11, 2001",52.15,49.68,52.46,49.38,29.85M,5.31%
1143,"Nov 04, 2001",49.52,49.40,50.08,47.23,48.01M,0.41%
1144,"Oct 28, 2001",49.32,49.89,50.71,46.56,78.30M,-0.34%
1145,"Oct 21, 2001",49.49,51.90,53.15,49.09,41.63M,-4.57%
1146,"Oct 14, 2001",51.86,49.81,53.77,49.33,72.85M,3.53%
1147,"Oct 07, 2001",50.09,45.39,51.16,45.11,134.18M,6.55%
1148,"Sep 30, 2001",47.01,49.51,50.92,45.41,151.30M,-5.28%
1149,"Sep 23, 2001",49.63,40.79,49.87,38.19,165.39M,22.15%
1150,"Sep 16, 2001",40.63,47.31,52.23,40.50,108.34M,-17.10%
1151,"Sep 09, 2001",49.01,57.58,58.03,49.01,32.84M,-15.08%
1152,"Sep 02, 2001",57.71,58.33,59.64,57.40,25.31M,-1.11%
1153,"Aug 26, 2001",58.36,59.64,60.28,58.06,42.82M,-1.27%
1154,"Aug 19, 2001",59.11,59.08,63.39,58.93,28.54M,-0.76%
1155,"Aug 12, 2001",59.56,63.67,63.94,59.31,42.48M,-6.54%
1156,"Aug 05, 2001",63.73,59.45,64.04,59.13,43.71M,7.13%
1157,"Jul 29, 2001",59.49,57.29,60.44,56.88,50.05M,3.64%
1158,"Jul 22, 2001",57.40,58.14,59.36,56.27,23.47M,-2.50%
1159,"Jul 15, 2001",58.87,63.56,64.14,58.23,29.11M,-8.76%
1160,"Jul 08, 2001",64.52,60.77,65.78,59.28,35.45M,5.61%
1161,"Jul 01, 2001",61.09,69.54,74.08,60.20,47.48M,-11.60%
1162,"Jun 24, 2001",69.11,63.90,70.04,62.93,46.98M,7.61%
1163,"Jun 17, 2001",64.22,66.60,66.96,62.83,56.66M,-4.25%
1164,"Jun 10, 2001",67.07,69.39,70.95,66.22,58.10M,-3.45%
1165,"Jun 03, 2001",69.47,71.64,71.82,66.98,58.30M,-2.59%
1166,"May 27, 2001",71.32,73.89,76.32,70.91,63.43M,-3.37%
1167,"May 20, 2001",73.81,69.77,74.59,69.69,72.34M,4.99%
1168,"May 13, 2001",70.30,66.58,72.22,65.30,74.94M,5.48%
1169,"May 06, 2001",66.65,64.33,67.76,63.68,49.20M,3.40%
1170,"Apr 29, 2001",64.46,65.40,66.28,62.64,37.09M,-0.48%
1171,"Apr 22, 2001",64.77,66.58,68.62,62.38,85.42M,-3.76%
1172,"Apr 15, 2001",67.30,54.88,71.01,54.39,126.93M,20.67%
1173,"Apr 08, 2001",55.77,71.31,71.96,54.78,83.70M,-22.30%
1174,"Apr 01, 2001",71.78,72.49,74.08,70.25,28.05M,-1.75%
1175,"Mar 25, 2001",73.06,71.27,76.12,70.54,55.10M,2.64%
1176,"Mar 18, 2001",71.18,71.46,76.67,68.50,55.78M,-1.17%
1177,"Mar 11, 2001",72.02,76.73,78.49,70.41,72.67M,-6.22%
1178,"Mar 04, 2001",76.80,78.86,79.71,74.76,102.33M,-2.29%
1179,"Feb 25, 2001",78.60,76.93,84.59,74.51,210.92M,1.89%
1180,"Feb 18, 2001",77.14,79.33,80.09,76.63,149.11M,-2.64%
1181,"Feb 11, 2001",79.23,74.32,80.52,74.13,207.83M,5.91%
1182,"Feb 04, 2001",74.81,73.73,75.49,73.19,129.66M,1.11%
1183,"Jan 28, 2001",73.99,71.27,75.96,67.71,179.12M,3.35%
