0,Date,Price,Open,High,Low,Volume,Chg%
1184,"Jan 21, 2001",71.59,69.21,72.11,69.04,104.23M,3.42%
1185,"Jan 14, 2001",69.22,66.40,70.11,66.02,104.31M,4.09%
1186,"Jan 07, 2001",66.50,67.99,68.92,65.48,91.10M,-2.66%
1187,"Dec 31, 2000",68.32,63.77,68.81,63.58,128.89M,7.47%
1188,"Dec 24, 2000",63.57,63.21,64.12,60.77,58.76M,0.22%
1189,"Dec 17, 2000",63.43,62.83,65.08,61.90,69.57M,0.08%
1190,"Dec 10, 2000",63.38,63.94,66.17,63.07,92.26M,-0.42%
1191,"Dec 03, 2000",63.65,61.69,64.65,61.69,73.71M,3.43%
1192,"Nov 26, 2000",61.54,58.89,62.34,58.80,87.98M,4.71%
1193,"Nov 19, 2000",58.77,58.24,59.43,57.25,50.47M,0.81%
1194,"Nov 12, 2000",58.30,58.15,59.53,56.48,63.49M,-0.10%
1195,"Nov 05, 2000",58.36,59.44,60.52,58.17,78.85M,-1.42%
1196,"Oct 29, 2000",59.20,57.11,60.16,55.20,83.44M,4.19%
1197,"Oct 22, 2000",56.82,55.89,58.14,53.14,76.09M,1.63%
1198,"Oct 15, 2000",55.91,60.20,62.72,53.83,99.97M,-6.35%
1199,"Oct 08, 2000",59.70,63.95,64.99,57.22,61.79M,-6.48%
1200,"Oct 01, 2000",63.84,63.78,65.36,63.12,34.78M,-0.62%
1201,"Sep 24, 2000",64.24,64.15,66.58,62.72,83.08M,1.23%
1202,"Sep 17, 2000",63.46,68.08,68.08,62.64,87.23M,-7.53%
1203,"Sep 10, 2000",68.63,70.29,73.11,68.11,102.17M,-1.34%
1204,"Sep 03, 2000",69.56,63.56,70.33,63.44,140.50M,10.20%
1205,"Aug 27, 2000",63.12,62.55,63.92,61.76,37.00M,0.88%
1206,"Aug 20, 2000",62.57,63.05,64.89,62.13,59.26M,-1.00%
1207,"Aug 13, 2000",63.20,61.70,64.78,60.45,62.42M,2.35%
1208,"Aug 06, 2000",61.75,61.70,63.39,60.79,43.49M,-0.26%
1209,"Jul 30, 2000",61.91,63.39,64.47,61.73,55.73M,-3.04%
1210,"Jul 23, 2000",63.85,63.96,65.79,60.05,125.59M,-1.01%
1211,"Jul 16, 2000",64.50,68.06,68.44,64.19,134.12M,-4.78%
1212,"Jul 09, 2000",67.74,68.08,70.84,67.26,157.32M,0.00%
1213,"Jul 02, 2000",67.74,63.39,68.62,63.39,206.31M,5.98%
1214,"Jun 25, 2000",63.92,62.83,64.84,61.56,108.25M,0.90%
1215,"Jun 18, 2000",63.35,62.59,66.51,60.63,179.54M,1.67%
1216,"Jun 11, 2000",62.31,64.22,64.99,61.42,105.30M,-2.63%
1217,"Jun 04, 2000",63.99,63.34,66.15,63.04,142.98M,1.11%
1218,"May 28, 2000",63.29,59.73,66.92,59.64,150.11M,6.64%
1219,"May 21, 2000",59.35,58.70,59.64,57.86,70.47M,0.27%
1220,"May 14, 2000",59.19,58.53,61.59,57.48,121.47M,-0.10%
1221,"May 07, 2000",59.25,62.08,63.20,58.76,118.09M,-5.79%
1222,"Apr 30, 2000",62.89,65.27,66.51,57.99,212.62M,-2.81%
1223,"Apr 23, 2000",64.71,64.89,68.64,58.45,377.14M,2.15%
1224,"Apr 16, 2000",63.35,53.66,63.78,53.66,243.85M,8.62%
1225,"Apr 09, 2000",58.32,69.37,71.27,58.32,199.31M,-11.72%
1226,"Apr 02, 2000",66.06,61.45,66.06,52.19,355.32M,11.31%
1227,"Mar 26, 2000",59.35,45.57,59.35,45.57,235.49M,31.54%
1228,"Mar 19, 2000",45.12,44.79,46.61,42.69,75.48M,2.43%
1229,"Mar 12, 2000",44.05,41.24,46.47,36.98,150.00M,8.31%
1230,"Mar 05, 2000",40.67,50.35,53.24,40.25,159.06M,-19.23%
1231,"Feb 27, 2000",50.35,60.93,64.30,50.35,173.37M,-18.30%
1232,"Feb 20, 2000",61.63,65.34,66.02,61.16,99.11M,-5.97%
1233,"Feb 13, 2000",65.54,67.33,67.69,64.15,136.60M,-3.82%
1234,"Feb 06, 2000",68.14,63.97,70.14,63.40,181.74M,5.56%
1235,"Jan 30, 2000",64.55,62.73,65.15,61.24,180.61M,1.72%
1236,"Jan 23, 2000",63.46,61.05,64.12,59.69,200.54M,3.68%
1237,"Jan 16, 2000",61.21,59.69,61.59,57.31,261.90M,3.19%
1238,"Jan 09, 2000",59.32,59.53,60.33,52.92,277.03M,0.56%
1239,"Jan 02, 2000",58.99,44.54,59.62,44.54,308.22M,34.96%
1240,"Dec 26, 1999",43.71,42.32,45.48,41.45,60.08M,3.02%
1241,"Dec 19, 1999",42.43,41.83,45.14,41.00,91.30M,1.43%
1242,"Dec 12, 1999",41.83,44.24,44.34,41.27,88.85M,-5.53%
1243,"Dec 05, 1999",44.28,40.89,45.74,40.57,194.61M,8.80%
1244,"Nov 28, 1999",40.70,42.39,42.56,40.55,95.96M,-3.83%
1245,"Nov 21, 1999",42.32,41.85,43.60,41.82,83.33M,0.79%
1246,"Nov 14, 1999",41.99,43.79,44.06,41.46,114.37M,-3.07%
1247,"Nov 07, 1999",43.32,43.51,45.38,42.54,120.23M,-0.66%
1248,"Oct 31, 1999",43.61,44.09,45.09,39.85,194.09M,-1.25%
1249,"Oct 24, 1999",44.16,49.47,49.47,43.76,142.09M,-10.24%
1250,"Oct 17, 1999",49.20,44.26,50.45,43.52,233.47M,12.00%
1251,"Oct 10, 1999",43.93,45.37,46.83,41.64,202.43M,-3.20%
1252,"Oct 03, 1999",45.38,44.82,47.54,42.53,293.52M,1.52%
1253,"Sep 26, 1999",44.70,39.93,46.89,39.21,330.50M,14.03%
1254,"Sep 19, 1999",39.20,35.63,39.21,34.23,176.52M,10.21%
1255,"Sep 12, 1999",35.57,37.32,37.49,34.70,101.50M,-4.10%
1256,"Sep 05, 1999",37.09,34.70,37.59,34.35,196.23M,7.91%
1257,"Aug 29, 1999",34.37,34.87,36.83,34.23,145.04M,-1.01%
1258,"Aug 22, 1999",34.72,33.38,35.52,32.28,147.67M,5.98%
1259,"Aug 15, 1999",32.76,31.49,33.65,31.47,105.13M,4.33%
1260,"Aug 08, 1999",31.40,33.16,33.48,31.32,87.77M,-5.31%
1261,"Aug 01, 1999",33.16,33.40,34.74,32.27,132.19M,-1.28%
1262,"Jul 25, 1999",33.59,33.28,33.99,31.91,152.50M,0.81%
1263,"Jul 18, 1999",33.32,35.04,35.43,32.92,150.15M,-4.12%
1264,"Jul 11, 1999",34.75,34.29,37.47,34.17,263.06M,2.87%
1265,"Jul 04, 1999",33.78,34.08,35.44,32.93,199.99M,-0.15%
1266,"Jun 27, 1999",33.83,33.53,34.20,32.37,203.54M,1.50%
1267,"Jun 20, 1999",33.33,34.60,35.93,32.18,216.73M,-2.97%
1268,"Jun 13, 1999",34.35,33.74,36.79,31.94,217.16M,0.26%
1269,"Jun 06, 1999",34.26,34.32,36.57,33.24,239.24M,-0.72%
1270,"May 30, 1999",34.51,30.14,34.78,30.04,255.65M,18.71%
1271,"May 23, 1999",29.07,30.81,32.68,27.40,250.58M,-7.24%
1272,"May 16, 1999",31.34,33.78,35.79,30.95,318.55M,-8.74%
1273,"May 09, 1999",34.34,29.05,34.34,28.52,298.10M,20.36%
1274,"May 02, 1999",28.53,25.59,29.45,25.18,172.26M,12.15%
1275,"Apr 25, 1999",25.44,22.88,25.87,22.35,120.25M,7.21%
1276,"Apr 18, 1999",23.73,23.06,25.07,22.80,127.35M,-0.13%
1277,"Apr 11, 1999",23.76,22.51,23.76,21.77,47.06M,5.04%
1278,"Apr 04, 1999",22.62,23.63,24.18,22.08,89.00M,-8.16%
1279,"Mar 28, 1999",24.63,22.48,25.15,22.02,67.82M,7.70%
1280,"Mar 21, 1999",22.87,24.59,25.47,22.65,102.28M,-7.97%
1281,"Mar 14, 1999",24.85,25.99,26.76,24.51,120.83M,-3.72%
1282,"Mar 07, 1999",25.81,29.07,29.43,25.55,156.09M,-9.88%
1283,"Feb 28, 1999",28.64,27.19,29.53,26.58,206.56M,9.15%
1284,"Feb 21, 1999",26.24,26.80,26.96,24.38,258.17M,-1.06%
1285,"Feb 14, 1999",26.52,22.90,26.66,22.15,169.00M,15.81%
1286,"Feb 07, 1999",22.90,22.88,23.35,21.87,88.06M,-0.30%
1287,"Jan 31, 1999",22.97,24.66,24.90,22.94,90.65M,-7.68%
1288,"Jan 24, 1999",24.88,24.94,25.98,24.40,94.51M,-1.82%
1289,"Jan 17, 1999",25.34,25.68,26.02,23.77,168.73M,0.04%
1290,"Jan 10, 1999",25.33,27.38,28.44,25.04,223.65M,-3.80%
1291,"Jan 03, 1999",26.33,23.07,26.33,22.94,230.64M,14.88%
1292,"Dec 27, 1998",22.92,22.13,23.36,22.04,140.88M,5.04%
1293,"Dec 20, 1998",21.82,21.43,22.51,21.38,105.21M,3.27%
1294,"Dec 13, 1998",21.13,22.45,22.60,20.94,119.92M,-6.01%
1295,"Dec 06, 1998",22.48,21.28,22.58,21.21,150.92M,5.59%
1296,"Nov 29, 1998",21.29,20.67,21.63,20.55,132.84M,1.38%
1297,"Nov 22, 1998",21.00,22.32,22.36,20.82,127.72M,-6.46%
1298,"Nov 15, 1998",22.45,22.72,23.34,22.04,228.19M,-2.52%
1299,"Nov 08, 1998",23.03,22.51,23.91,21.90,281.76M,3.65%
1300,"Nov 01, 1998",22.22,20.65,22.49,20.27,157.26M,7.03%
1301,"Oct 25, 1998",20.76,20.24,22.15,20.24,141.58M,3.75%
1302,"Oct 18, 1998",20.01,20.20,20.22,18.68,113.09M,-0.45%
1303,"Oct 11, 1998",20.10,20.91,21.21,19.28,152.02M,-3.04%
1304,"Oct 04, 1998",20.73,22.23,22.23,19.89,180.37M,-7.33%
1305,"Sep 27, 1998",22.37,23.88,23.98,22.27,89.99M,-5.77%
1306,"Sep 20, 1998",23.74,22.67,24.04,22.52,168.56M,5.51%
1307,"Sep 13, 1998",22.50,22.19,23.16,22.19,170.45M,1.95%
1308,"Sep 06, 1998",22.07,21.92,22.82,21.46,210.32M,2.60%
1309,"Aug 30, 1998",21.51,20.26,21.52,19.13,160.90M,6.38%
1310,"Aug 23, 1998",20.22,21.71,22.21,20.12,121.98M,-7.08%
1311,"Aug 16, 1998",21.76,22.86,23.07,19.80,212.81M,-3.67%
1312,"Aug 09, 1998",22.59,24.33,24.33,22.52,100.03M,-7.49%
1313,"Aug 02, 1998",24.42,25.33,25.33,24.32,77.75M,-4.24%
1314,"Jul 26, 1998",25.50,25.32,26.35,24.40,82.79M,1.51%
1315,"Jul 19, 1998",25.12,28.40,28.40,24.99,97.67M,-10.32%
1316,"Jul 12, 1998",28.01,28.15,28.96,27.34,86.19M,-0.32%
1317,"Jul 05, 1998",28.10,26.44,28.21,26.29,89.43M,7.33%
1318,"Jun 28, 1998",26.18,26.91,27.55,25.99,84.05M,-2.82%
1319,"Jun 21, 1998",26.94,26.28,27.98,24.48,100.99M,1.13%
1320,"Jun 14, 1998",26.64,28.38,29.73,25.94,115.81M,-6.39%
1321,"Jun 07, 1998",28.46,29.91,30.10,27.38,138.74M,-3.95%
1322,"May 31, 1998",29.63,31.70,33.38,28.85,257.77M,-5.31%
1323,"May 24, 1998",31.29,33.67,34.57,29.73,184.29M,-8.27%
1324,"May 17, 1998",34.11,33.47,34.78,33.47,111.27M,2.65%
1325,"May 10, 1998",33.23,35.55,35.87,31.90,155.92M,-6.74%
1326,"May 03, 1998",35.63,36.10,36.67,35.47,68.03M,-1.03%
1327,"Apr 26, 1998",36.00,35.98,37.13,34.53,155.77M,0.19%
1328,"Apr 19, 1998",35.93,37.45,38.78,35.08,177.22M,-3.67%
1329,"Apr 12, 1998",37.30,36.03,37.49,35.34,106.66M,2.02%
1330,"Apr 05, 1998",36.56,34.84,38.01,34.34,130.33M,5.39%
1331,"Mar 29, 1998",34.69,34.01,34.88,32.63,142.70M,2.54%
1332,"Mar 22, 1998",33.83,33.48,34.68,33.29,131.38M,1.71%
1333,"Mar 15, 1998",33.26,32.05,33.88,32.05,165.28M,4.13%
1334,"Mar 08, 1998",31.94,31.26,34.40,31.26,229.06M,2.73%
1335,"Mar 01, 1998",31.09,30.16,32.24,29.75,147.37M,3.46%
1336,"Feb 22, 1998",30.05,28.34,30.24,28.24,103.97M,6.56%
1337,"Feb 15, 1998",28.20,28.48,29.15,28.02,74.55M,-0.32%
1338,"Feb 08, 1998",28.29,29.42,29.86,27.82,84.06M,-3.55%
1339,"Feb 01, 1998",29.33,29.07,30.02,28.76,96.11M,1.42%
1340,"Jan 25, 1998",28.92,29.05,29.05,27.50,82.96M,-0.14%
1341,"Jan 18, 1998",28.96,29.35,30.79,28.85,86.97M,-1.76%
1342,"Jan 11, 1998",29.48,30.59,30.59,28.70,121.18M,-4.16%
1343,"Jan 04, 1998",30.76,31.91,32.73,30.58,137.88M,-3.12%
1344,"Dec 28, 1997",31.75,31.23,32.12,30.81,99.98M,1.67%
1345,"Dec 21, 1997",31.23,30.37,31.37,29.96,99.26M,3.58%
1346,"Dec 14, 1997",30.15,28.16,30.55,27.69,189.13M,6.84%
1347,"Dec 07, 1997",28.22,30.78,31.80,28.07,242.08M,-7.87%
1348,"Nov 30, 1997",30.63,29.46,32.16,28.79,272.76M,2.96%
1349,"Nov 23, 1997",29.75,28.88,31.41,27.59,264.27M,2.06%
1350,"Nov 16, 1997",29.15,31.01,31.56,28.38,175.34M,-5.23%
1351,"Nov 09, 1997",30.76,33.31,33.31,30.34,123.68M,-8.15%
1352,"Nov 02, 1997",33.49,68.09,69.73,33.22,152.98M,-50.74%
1353,"Oct 26, 1997",67.99,71.44,73.75,63.88,203.47M,83.11%
1354,"Oct 19, 1997",37.13,37.98,39.37,36.60,555.22M,-2.55%
1355,"Oct 12, 1997",38.10,40.31,41.34,36.67,845.07M,-3.62%
1356,"Oct 05, 1997",39.53,34.16,39.54,34.06,407.90M,16.81%
1357,"Sep 28, 1997",33.84,33.38,34.09,33.28,196.39M,2.58%
1358,"Sep 21, 1997",32.99,32.47,33.27,31.41,275.08M,1.38%
1359,"Sep 14, 1997",32.54,32.32,33.22,32.22,187.02M,0.46%
1360,"Sep 07, 1997",32.39,32.07,32.95,31.88,249.92M,0.00%
1361,"Aug 31, 1997",32.39,31.02,32.57,30.95,391.04M,4.59%
1362,"Aug 24, 1997",30.97,32.42,33.75,30.75,361.70M,-5.17%
1363,"Aug 17, 1997",32.66,34.88,34.88,32.59,249.88M,-6.58%
1364,"Aug 10, 1997",34.96,34.88,36.15,34.72,274.98M,0.03%
1365,"Aug 03, 1997",34.95,34.23,35.45,33.93,344.49M,2.46%
1366,"Jul 27, 1997",34.11,33.01,34.20,32.73,311.44M,3.68%
1367,"Jul 20, 1997",32.90,32.35,34.22,32.09,378.75M,0.24%
1368,"Jul 13, 1997",32.82,33.39,33.57,32.26,310.87M,-2.44%
1369,"Jul 06, 1997",33.64,33.57,34.88,33.20,399.82M,-0.06%
1370,"Jun 29, 1997",33.66,34.23,35.34,33.45,499.99M,-2.89%
1371,"Jun 22, 1997",34.66,34.09,36.57,33.02,853.37M,2.76%
1372,"Jun 15, 1997",33.73,30.09,34.27,29.38,597.61M,11.39%
1373,"Jun 08, 1997",30.28,28.70,30.81,28.55,471.27M,4.78%
1374,"Jun 01, 1997",28.90,28.46,29.56,28.18,498.73M,2.37%
1375,"May 25, 1997",28.23,27.12,28.36,26.34,465.04M,3.71%
1376,"May 18, 1997",27.22,27.94,28.24,26.88,276.43M,-1.52%
1377,"May 11, 1997",27.64,28.23,28.30,27.02,319.98M,-2.16%
1378,"May 04, 1997",28.25,28.25,28.51,27.97,224.68M,-1.33%
1379,"Apr 27, 1997",28.63,28.60,29.52,28.42,240.27M,-0.03%
1380,"Apr 20, 1997",28.64,26.40,29.82,26.36,588.27M,9.19%
1381,"Apr 13, 1997",26.23,25.11,26.34,24.72,158.66M,4.46%
1382,"Apr 06, 1997",25.11,24.92,25.80,24.03,333.76M,0.40%
1383,"Mar 30, 1997",25.01,25.43,25.49,22.51,386.28M,-8.52%
1384,"Mar 23, 1997",27.34,27.27,27.75,26.82,276.67M,1.03%
1385,"Mar 16, 1997",27.06,26.44,27.69,26.00,582.75M,2.81%
1386,"Mar 09, 1997",26.32,27.61,27.61,25.13,676.18M,-6.67%
1387,"Mar 02, 1997",28.20,28.80,30.00,27.80,482.27M,2.36%
1388,"Feb 23, 1997",27.55,24.78,28.04,23.73,419.41M,10.33%
1389,"Feb 16, 1997",24.97,26.02,26.26,24.89,341.58M,-2.80%
1390,"Feb 09, 1997",25.69,25.67,26.09,25.12,338.91M,0.12%
1391,"Feb 02, 1997",25.66,24.33,25.83,23.44,617.19M,2.19%
1392,"Jan 26, 1997",25.11,24.85,27.01,24.71,709.36M,3.33%
1393,"Jan 19, 1997",24.30,22.88,24.49,21.39,361.91M,6.35%
1394,"Jan 12, 1997",22.85,20.63,24.82,20.49,444.21M,9.49%
1395,"Jan 05, 1997",20.87,20.44,21.09,20.05,288.32M,2.71%
1396,"Dec 29, 1996",20.32,19.76,20.68,19.23,228.45M,8.03%
1397,"Dec 22, 1996",18.81,19.22,19.22,18.61,104.08M,-1.67%
1398,"Dec 15, 1996",19.13,17.75,19.27,17.75,305.03M,8.45%
1399,"Dec 08, 1996",17.64,17.07,18.32,16.74,220.65M,2.74%
1400,"Dec 01, 1996",17.17,16.90,17.48,16.57,204.41M,1.00%
1401,"Nov 24, 1996",17.00,16.62,18.25,16.29,348.51M,1.92%
1402,"Nov 17, 1996",16.68,17.58,18.09,16.57,249.75M,-4.69%
1403,"Nov 10, 1996",17.50,17.14,17.62,16.95,121.30M,-0.28%
1404,"Nov 03, 1996",17.55,18.29,18.29,16.52,323.15M,-4.88%
1405,"Oct 27, 1996",18.45,20.16,20.26,18.33,232.35M,-8.03%
1406,"Oct 20, 1996",20.06,18.40,20.71,18.40,489.56M,9.80%
1407,"Oct 13, 1996",18.27,18.12,18.57,17.42,344.06M,-0.16%
1408,"Oct 06, 1996",18.30,17.93,18.61,16.93,304.75M,2.35%
1409,"Sep 29, 1996",17.88,17.54,18.28,17.39,221.36M,1.36%
1410,"Sep 22, 1996",17.64,18.38,18.85,17.55,240.20M,-4.44%
1411,"Sep 15, 1996",18.46,18.67,19.46,17.95,286.94M,-1.60%
1412,"Sep 08, 1996",18.76,19.59,19.60,18.61,239.60M,-4.24%
1413,"Sep 01, 1996",19.59,19.89,20.15,19.23,226.42M,-1.26%
1414,"Aug 25, 1996",19.84,19.83,20.11,19.32,302.63M,-0.90%
1415,"Aug 18, 1996",20.02,19.27,20.39,18.21,491.82M,3.41%
1416,"Aug 11, 1996",19.36,19.60,19.78,19.18,205.59M,-0.77%
1417,"Aug 04, 1996",19.51,19.37,19.99,18.86,401.10M,0.46%
1418,"Jul 28, 1996",19.42,19.77,20.63,18.55,637.69M,-0.46%
1419,"Jul 21, 1996",19.51,22.04,23.56,18.98,711.92M,-14.32%
1420,"Jul 14, 1996",22.77,15.85,22.78,15.58,1.35B,42.76%
1421,"Jul 07, 1996",15.95,17.91,19.41,15.81,725.70M,-9.12%
1422,"Jun 30, 1996",17.55,19.79,20.41,17.27,913.76M,-12.38%
1423,"Jun 23, 1996",20.03,20.73,20.91,19.47,649.09M,-4.16%
1424,"Jun 16, 1996",20.90,23.09,23.09,20.78,339.06M,-9.21%
1425,"Jun 09, 1996",23.02,22.83,23.11,22.40,250.04M,0.48%
1426,"Jun 02, 1996",22.91,22.79,23.58,22.30,604.62M,2.51%
1427,"May 26, 1996",22.35,22.60,22.93,21.15,697.79M,-1.93%
1428,"May 19, 1996",22.79,23.16,23.20,22.46,470.89M,-2.86%
1429,"May 12, 1996",23.46,22.93,24.43,22.80,928.56M,3.67%
1430,"May 05, 1996",22.63,23.82,23.95,22.18,905.66M,-7.25%
1431,"Apr 28, 1996",24.40,22.69,25.31,22.30,676.55M,6.46%
1432,"Apr 21, 1996",22.92,23.26,24.62,21.80,846.47M,-0.48%
1433,"Apr 14, 1996",23.03,20.63,23.49,20.59,755.35M,13.78%
1434,"Apr 07, 1996",20.24,19.81,20.40,19.58,401.07M,3.48%
1435,"Mar 31, 1996",19.56,19.48,20.29,19.32,332.68M,0.82%
1436,"Mar 24, 1996",19.40,19.22,19.76,18.15,591.70M,2.21%
1437,"Mar 17, 1996",18.98,20.39,20.44,18.05,879.38M,-7.86%
1438,"Mar 10, 1996",20.60,20.26,22.32,20.18,931.85M,0.24%
1439,"Mar 03, 1996",20.55,20.07,21.12,19.54,783.83M,2.85%
1440,"Feb 25, 1996",19.98,21.52,21.97,19.56,846.64M,-6.15%
1441,"Feb 18, 1996",21.29,21.76,22.06,20.16,668.07M,-0.33%
1442,"Feb 11, 1996",21.36,21.66,22.97,20.45,1.10B,-3.87%
1443,"Feb 04, 1996",22.22,20.16,22.69,17.73,1.49B,16.27%
1444,"Jan 28, 1996",19.11,14.35,19.32,14.26,1.13B,32.62%
1445,"Jan 21, 1996",14.41,16.05,16.48,14.32,405.27M,-9.94%
1446,"Jan 14, 1996",16.00,17.54,17.63,15.89,409.11M,-9.04%
1447,"Jan 07, 1996",17.59,18.94,18.96,17.04,471.91M,-7.32%
1448,"Dec 31, 1995",18.98,19.22,20.34,18.82,249.64M,-1.09%
1449,"Dec 24, 1995",19.19,19.33,19.88,18.91,291.96M,-1.64%
1450,"Dec 17, 1995",19.51,18.90,20.34,18.57,373.10M,2.74%
1451,"Dec 10, 1995",18.99,19.08,20.06,18.51,491.88M,-3.60%
1452,"Dec 03, 1995",19.70,22.13,22.88,19.00,604.82M,-12.37%
1453,"Nov 26, 1995",22.48,21.19,23.26,18.29,436.97M,6.79%
1454,"Nov 19, 1995",21.05,21.67,22.01,20.16,211.66M,-3.35%
1455,"Nov 12, 1995",21.78,23.02,23.44,20.97,286.33M,-5.10%
1456,"Nov 05, 1995",22.95,24.67,25.03,22.53,255.89M,-6.56%
1457,"Oct 29, 1995",24.56,23.17,25.13,22.25,313.46M,7.48%
1458,"Oct 22, 1995",22.85,24.29,24.33,21.97,98.87M,-6.51%
1459,"Oct 15, 1995",24.44,25.78,25.98,24.24,62.87M,-5.20%
1460,"Oct 08, 1995",25.78,26.67,26.71,25.53,77.76M,-3.34%
1461,"Oct 01, 1995",26.67,26.07,27.19,26.07,47.67M,3.65%
1462,"Sep 24, 1995",25.73,24.85,26.07,24.85,27.02M,2.67%
1463,"Sep 17, 1995",25.06,24.57,25.16,24.48,18.52M,2.20%
1464,"Sep 10, 1995",24.52,24.94,25.03,24.26,35.99M,-1.45%
1465,"Sep 03, 1995",24.88,24.76,25.27,24.10,68.41M,0.44%
1466,"Aug 27, 1995",24.77,24.66,24.80,24.05,32.92M,0.32%
1467,"Aug 20, 1995",24.69,25.18,25.74,24.66,45.10M,-1.75%
1468,"Aug 13, 1995",25.13,24.59,25.20,24.34,34.68M,1.95%
1469,"Aug 06, 1995",24.65,25.41,25.55,24.55,62.42M,-1.95%
1470,"Jul 30, 1995",25.14,25.79,26.26,24.48,111.71M,-3.42%
1471,"Jul 23, 1995",26.03,26.26,28.41,25.62,95.89M,0.00%
1472,"Jul 16, 1995",26.03,24.97,26.09,24.76,44.43M,5.00%
1473,"Jul 09, 1995",24.79,24.54,24.93,21.23,22.99M,1.56%
1474,"Jul 02, 1995",24.41,24.59,24.76,23.73,36.69M,-1.29%
1475,"Jun 25, 1995",24.73,25.13,25.48,24.42,30.56M,-1.90%
1476,"Jun 18, 1995",25.21,25.79,25.91,25.18,27.19M,-1.29%
1477,"Jun 11, 1995",25.54,25.62,25.98,24.80,55.13M,-0.31%
1478,"Jun 04, 1995",25.62,25.79,26.54,25.23,68.52M,-1.23%
1479,"May 28, 1995",25.94,24.59,26.63,24.48,63.94M,5.36%
1480,"May 21, 1995",24.62,24.85,25.51,24.06,48.68M,-4.65%
1481,"May 14, 1995",25.82,22.65,26.26,22.06,45.31M,13.44%
1482,"May 07, 1995",22.76,23.05,23.70,22.27,22.58M,-1.68%
1483,"Apr 30, 1995",23.15,23.40,23.73,21.15,29.25M,-1.20%
1484,"Apr 23, 1995",23.43,26.26,26.28,23.12,17.04M,-10.61%
1485,"Apr 16, 1995",26.21,26.63,26.82,25.72,12.22M,-0.42%
1486,"Apr 09, 1995",26.32,26.44,26.47,25.79,6.80M,-0.72%
1487,"Apr 02, 1995",26.51,25.04,27.01,24.57,15.66M,6.51%
1488,"Mar 26, 1995",24.89,24.83,25.74,24.19,14.49M,2.18%
1489,"Mar 19, 1995",24.36,23.91,25.06,23.44,16.42M,-2.68%
1490,"Mar 12, 1995",25.03,26.44,27.19,23.44,36.11M,-6.81%
1491,"Mar 05, 1995",26.86,26.82,27.85,25.41,17.20M,0.34%
1492,"Feb 26, 1995",26.77,24.71,27.34,24.19,19.57M,7.04%
1493,"Feb 19, 1995",25.01,23.91,26.44,22.25,15.43M,4.43%
1494,"Feb 12, 1995",23.95,25.32,25.76,23.44,9.00M,-5.37%
1495,"Feb 05, 1995",25.31,26.26,26.35,24.57,10.89M,-3.29%
1496,"Jan 29, 1995",26.17,23.44,26.50,23.26,15.85M,8.91%
1497,"Jan 22, 1995",24.03,25.74,25.74,22.05,9.30M,-5.95%
1498,"Jan 15, 1995",25.55,27.01,27.57,25.41,5.85M,-4.84%
1499,"Jan 08, 1995",26.85,29.94,29.94,26.02,10.74M,-9.60%
1500,"Jan 01, 1995",29.70,31.98,32.16,29.54,1.90M,-7.19%
1501,"Dec 25, 1994",32.00,31.79,32.33,31.54,565.71K,-1.02%
1502,"Dec 18, 1994",32.33,32.35,32.40,31.60,1.11M,0.22%
1503,"Dec 11, 1994",32.26,33.29,33.34,30.85,2.97M,-5.23%
1504,"Dec 04, 1994",34.04,35.03,35.87,33.62,1.80M,-3.02%
1505,"Nov 27, 1994",35.10,35.40,36.29,34.93,1.28M,-1.38%
1506,"Nov 20, 1994",35.59,36.10,36.29,34.42,1.41M,-2.06%
1507,"Nov 13, 1994",36.34,34.98,36.57,33.45,2.09M,3.98%
1508,"Nov 06, 1994",34.95,37.13,37.42,34.65,2.40M,-5.87%
